_sqrt_TW_freq 	 _amp 	 _theta 	 _DCV 	 _time 	 _sensor_temp 	 _diff 	 _tesla 	 _temp_A 	 _temp_B 	 
1.19582607E+1	1.52342000E-6	2.75381540E+0	6.58540100E-2	9.45678909E+2	1.68674441E+3	2.02226565E-7	8.79440000E+0	3.99618302E+1	0.00000000E+0
1.19582607E+1	1.52319000E-6	2.75381540E+0	6.58550200E-2	9.47974725E+2	1.68677027E+3	2.02226565E-7	8.79440000E+0	3.99651533E+1	0.00000000E+0
1.19582607E+1	1.52295000E-6	2.75392012E+0	6.58572200E-2	9.50275301E+2	1.68682662E+3	2.02268251E-7	8.79440000E+0	4.00736363E+1	0.00000000E+0
1.19582607E+1	1.52272000E-6	2.75381540E+0	6.58598900E-2	9.52583494E+2	1.68689501E+3	2.02226565E-7	8.79440000E+0	4.01174729E+1	0.00000000E+0
1.19582607E+1	1.52249000E-6	2.75360596E+0	6.58618100E-2	9.54891290E+2	1.68694419E+3	2.02143232E-7	8.79440000E+0	4.01187143E+1	0.00000000E+0
1.19582607E+1	1.52225000E-6	2.75339652E+0	6.58649400E-2	9.57190610E+2	1.68702436E+3	2.02059950E-7	8.79440000E+0	4.01218945E+1	0.00000000E+0
1.19582607E+1	1.52179000E-6	2.75297764E+0	6.58671400E-2	9.59493290E+2	1.68708071E+3	2.01893540E-7	8.79440000E+0	4.01287289E+1	0.00000000E+0
1.19582607E+1	1.52109000E-6	2.75234932E+0	6.58702900E-2	9.61807134E+2	1.68716139E+3	2.01644310E-7	8.79440000E+0	4.02458676E+1	0.00000000E+0
1.19582607E+1	1.52062000E-6	2.75172101E+0	6.58728000E-2	9.64110636E+2	1.68722568E+3	2.01395542E-7	8.79440000E+0	4.02469136E+1	0.00000000E+0
1.19582607E+1	1.52016000E-6	2.75109269E+0	6.58754800E-2	9.66409837E+2	1.68729432E+3	2.01147234E-7	8.79440000E+0	4.02514567E+1	0.00000000E+0
1.19582607E+1	1.51946000E-6	2.75056909E+0	6.58773900E-2	9.68719188E+2	1.68734325E+3	2.00940661E-7	8.79440000E+0	4.02596336E+1	0.00000000E+0
1.19582607E+1	1.51923000E-6	2.75025493E+0	6.58811600E-2	9.71017688E+2	1.68743981E+3	2.00816870E-7	8.79440000E+0	4.02696801E+1	0.00000000E+0
1.19582607E+1	1.51876000E-6	2.74994077E+0	6.58838900E-2	9.73322609E+2	1.68750973E+3	2.00693193E-7	8.79440000E+0	4.02827501E+1	0.00000000E+0
1.19582607E+1	1.51899000E-6	2.74962661E+0	6.58862100E-2	9.75618093E+2	1.68756916E+3	2.00569631E-7	8.79450000E+0	4.04233518E+1	0.00000000E+0
1.19582607E+1	1.51899000E-6	2.74920773E+0	6.58886900E-2	9.77926158E+2	1.68763268E+3	2.00405058E-7	8.79440000E+0	4.04241986E+1	0.00000000E+0
1.19582607E+1	1.51899000E-6	2.74889357E+0	6.58907400E-2	9.80233137E+2	1.68768518E+3	2.00281762E-7	8.79440000E+0	4.04238196E+1	0.00000000E+0
1.19582607E+1	1.51876000E-6	2.74836997E+0	6.58932900E-2	9.82532245E+2	1.68775050E+3	2.00076520E-7	8.79440000E+0	4.07022890E+1	0.00000000E+0
1.19582607E+1	1.51853000E-6	2.74795109E+0	6.59031400E-2	9.84836463E+2	1.68800279E+3	1.99912554E-7	8.79440000E+0	4.07016739E+1	0.00000000E+0
1.19582607E+1	1.51806000E-6	2.74774165E+0	6.59208300E-2	9.87146942E+2	1.68845589E+3	1.99830647E-7	8.79440000E+0	4.07535404E+1	0.00000000E+0
1.19582607E+1	1.51783000E-6	2.74784637E+0	6.59545400E-2	9.89450369E+2	1.68931932E+3	1.99871594E-7	8.79440000E+0	4.09560625E+1	0.00000000E+0
1.19582607E+1	1.51736000E-6	2.74805581E+0	6.59855900E-2	9.91756430E+2	1.69011461E+3	1.99953527E-7	8.79450000E+0	4.11004559E+1	0.00000000E+0
1.19582607E+1	1.51736000E-6	2.74847469E+0	6.60149900E-2	9.94060236E+2	1.69086765E+3	2.00117543E-7	8.79440000E+0	4.11772496E+1	0.00000000E+0
1.19582607E+1	1.51713000E-6	2.74868413E+0	6.60435000E-2	9.96357737E+2	1.69159789E+3	2.00199627E-7	8.79440000E+0	4.13073882E+1	0.00000000E+0
1.19582607E+1	1.51690000E-6	2.74878885E+0	6.60720800E-2	9.98663586E+2	1.69232992E+3	2.00240688E-7	8.79450000E+0	4.16768543E+1	0.00000000E+0
1.19582607E+1	1.51713000E-6	2.74878885E+0	6.60989000E-2	1.00095731E+3	1.69301687E+3	2.00240688E-7	8.79450000E+0	4.20194945E+1	0.00000000E+0
1.19582607E+1	1.51736000E-6	2.74847469E+0	6.61249400E-2	1.00326025E+3	1.69368384E+3	2.00117543E-7	8.79450000E+0	4.23108527E+1	0.00000000E+0
1.19582607E+1	1.51713000E-6	2.74795109E+0	6.61543400E-2	1.00557846E+3	1.69443687E+3	1.99912554E-7	8.79450000E+0	4.26128254E+1	0.00000000E+0
1.19582607E+1	1.51690000E-6	2.74732278E+0	6.61881600E-2	1.00789322E+3	1.69530312E+3	1.99666983E-7	8.79440000E+0	4.31023365E+1	0.00000000E+0
1.19582607E+1	1.51643000E-6	2.74638030E+0	6.62260400E-2	1.01018799E+3	1.69627335E+3	1.99299473E-7	8.79440000E+0	4.34258633E+1	0.00000000E+0
1.19582607E+1	1.51573000E-6	2.74522838E+0	6.62619300E-2	1.01249103E+3	1.69719262E+3	1.98851671E-7	8.79440000E+0	4.36866522E+1	0.00000000E+0
1.19582607E+1	1.51434000E-6	2.74407646E+0	6.62858700E-2	1.01480357E+3	1.69780580E+3	1.98405376E-7	8.79440000E+0	4.40508029E+1	0.00000000E+0
1.19582607E+1	1.51271000E-6	2.74292455E+0	6.63099000E-2	1.01709695E+3	1.69842129E+3	1.97960582E-7	8.79450000E+0	4.44627299E+1	0.00000000E+0
1.19582607E+1	1.51061000E-6	2.74177263E+0	6.63336700E-2	1.01940286E+3	1.69903012E+3	1.97517283E-7	8.79440000E+0	4.47733144E+1	0.00000000E+0
1.19582607E+1	1.50828000E-6	2.74051599E+0	6.63633000E-2	1.02170215E+3	1.69978905E+3	1.97035379E-7	8.79440000E+0	4.51229350E+1	0.00000000E+0
1.19582607E+1	1.50572000E-6	2.73925935E+0	6.63894300E-2	1.02399912E+3	1.70045833E+3	1.96555237E-7	8.79440000E+0	4.54123387E+1	0.00000000E+0
1.19582607E+1	1.50316000E-6	2.73821216E+0	6.64170800E-2	1.02630905E+3	1.70116654E+3	1.96156458E-7	8.79440000E+0	4.57057591E+1	0.00000000E+0
1.19582607E+1	1.50060000E-6	2.73726968E+0	6.64428000E-2	1.02861163E+3	1.70182531E+3	1.95798593E-7	8.79450000E+0	4.60358065E+1	0.00000000E+0
1.19582607E+1	1.49827000E-6	2.73653664E+0	6.64728800E-2	1.03092599E+3	1.70259576E+3	1.95520931E-7	8.79440000E+0	4.65004975E+1	0.00000000E+0
1.19582607E+1	1.49618000E-6	2.73601304E+0	6.65035400E-2	1.03322372E+3	1.70338107E+3	1.95322962E-7	8.79450000E+0	4.69651657E+1	0.00000000E+0
1.19582607E+1	1.49431000E-6	2.73580360E+0	6.65312100E-2	1.03551904E+3	1.70408979E+3	1.95243859E-7	8.79440000E+0	4.73070365E+1	0.00000000E+0
1.19582607E+1	1.49245000E-6	2.73569888E+0	6.65607600E-2	1.03782780E+3	1.70484667E+3	1.95204325E-7	8.79440000E+0	4.77448553E+1	0.00000000E+0
1.19582607E+1	1.49059000E-6	2.73580360E+0	6.65955600E-2	1.04013905E+3	1.70573801E+3	1.95243859E-7	8.79450000E+0	4.83658148E+1	0.00000000E+0
1.19582607E+1	1.48873000E-6	2.73559416E+0	6.66256000E-2	1.04243978E+3	1.70650744E+3	1.95164803E-7	8.79440000E+0	4.86323719E+1	0.00000000E+0
1.19582607E+1	1.48686000E-6	2.73548944E+0	6.66527800E-2	1.04475069E+3	1.70720361E+3	1.95125294E-7	8.79440000E+0	4.89098299E+1	0.00000000E+0
1.19582607E+1	1.48477000E-6	2.73517528E+0	6.66682200E-2	1.04705596E+3	1.70759908E+3	1.95006837E-7	8.79450000E+0	4.92528611E+1	0.00000000E+0
1.19582607E+1	1.48267000E-6	2.73475640E+0	6.66820300E-2	1.04934918E+3	1.70795280E+3	1.94849062E-7	8.79450000E+0	4.96203184E+1	0.00000000E+0
1.19582607E+1	1.48058000E-6	2.73423281E+0	6.66955300E-2	1.05165226E+3	1.70829858E+3	1.94652112E-7	8.79440000E+0	4.97058567E+1	0.00000000E+0
1.19582607E+1	1.47825000E-6	2.73360449E+0	6.67054200E-2	1.05395324E+3	1.70855190E+3	1.94416167E-7	8.79450000E+0	5.00930253E+1	0.00000000E+0
1.19582607E+1	1.47639000E-6	2.73308089E+0	6.67188600E-2	1.05625056E+3	1.70889614E+3	1.94219873E-7	8.79450000E+0	5.04117715E+1	0.00000000E+0
1.19582607E+1	1.47452000E-6	2.73245257E+0	6.67345100E-2	1.05856768E+3	1.70929699E+3	1.93984712E-7	8.79450000E+0	5.08070278E+1	0.00000000E+0
1.19582607E+1	1.47266000E-6	2.73151009E+0	6.67524800E-2	1.06086534E+3	1.70975727E+3	1.93632772E-7	8.79440000E+0	5.11260153E+1	0.00000000E+0
1.19582607E+1	1.47103000E-6	2.73067233E+0	6.67683500E-2	1.06316496E+3	1.71016375E+3	1.93320739E-7	8.79440000E+0	5.17820002E+1	0.00000000E+0
1.19582607E+1	1.46940000E-6	2.72972986E+0	6.67861800E-2	1.06546281E+3	1.71062044E+3	1.92970604E-7	8.79440000E+0	5.19902808E+1	0.00000000E+0
1.19582607E+1	1.46800000E-6	2.72868266E+0	6.68055900E-2	1.06776809E+3	1.71111759E+3	1.92582678E-7	8.79450000E+0	5.22466234E+1	0.00000000E+0
1.19582607E+1	1.46661000E-6	2.72753074E+0	6.68239500E-2	1.07008235E+3	1.71158786E+3	1.92157310E-7	8.79440000E+0	5.25024052E+1	0.00000000E+0
1.19582607E+1	1.46521000E-6	2.72648354E+0	6.68452100E-2	1.07238065E+3	1.71213240E+3	1.91771833E-7	8.79440000E+0	5.27604370E+1	0.00000000E+0
1.19582607E+1	1.46358000E-6	2.72522691E+0	6.68615300E-2	1.07468103E+3	1.71255041E+3	1.91310790E-7	8.79450000E+0	5.29399317E+1	0.00000000E+0
1.19582607E+1	1.46242000E-6	2.72407499E+0	6.68774800E-2	1.07697885E+3	1.71295894E+3	1.90889626E-7	8.79440000E+0	5.30871277E+1	0.00000000E+0
1.19582607E+1	1.46102000E-6	2.72302779E+0	6.68976200E-2	1.07927694E+3	1.71347479E+3	1.90507956E-7	8.79440000E+0	5.34321022E+1	0.00000000E+0
1.19582607E+1	1.46009000E-6	2.72187588E+0	6.69204500E-2	1.08157630E+3	1.71405955E+3	1.90089439E-7	8.79440000E+0	5.38884826E+1	0.00000000E+0
1.19582607E+1	1.45892000E-6	2.72082868E+0	6.69464800E-2	1.08388511E+3	1.71472626E+3	1.89710164E-7	8.79440000E+0	5.41533501E+1	0.00000000E+0
1.19582607E+1	1.45776000E-6	2.71999092E+0	6.69668600E-2	1.08618672E+3	1.71524827E+3	1.89407562E-7	8.79450000E+0	5.47288729E+1	0.00000000E+0
1.19582607E+1	1.45636000E-6	2.71915316E+0	6.69855900E-2	1.08848851E+3	1.71572800E+3	1.89105682E-7	8.79440000E+0	5.49555792E+1	0.00000000E+0
1.19582607E+1	1.45473000E-6	2.71842012E+0	6.70012100E-2	1.09079170E+3	1.71612809E+3	1.88842130E-7	8.79440000E+0	5.51144519E+1	0.00000000E+0
1.19582607E+1	1.45310000E-6	2.71779180E+0	6.70171500E-2	1.09309700E+3	1.71653636E+3	1.88616666E-7	8.79440000E+0	5.53032678E+1	0.00000000E+0
1.19582607E+1	1.45147000E-6	2.71726821E+0	6.70349600E-2	1.09539166E+3	1.71699254E+3	1.88429087E-7	8.79440000E+0	5.55691347E+1	0.00000000E+0
1.19582607E+1	1.45008000E-6	2.71684933E+0	6.70501800E-2	1.09770625E+3	1.71738237E+3	1.88279226E-7	8.79450000E+0	5.58983045E+1	0.00000000E+0
1.19582607E+1	1.44845000E-6	2.71674461E+0	6.70644600E-2	1.10001787E+3	1.71774813E+3	1.88241788E-7	8.79440000E+0	5.61856854E+1	0.00000000E+0
1.19582607E+1	1.44658000E-6	2.71643045E+0	6.70783700E-2	1.10233102E+3	1.71810441E+3	1.88129543E-7	8.79450000E+0	5.64132462E+1	0.00000000E+0
1.19582607E+1	1.44472000E-6	2.71622101E+0	6.70921100E-2	1.10463584E+3	1.71845634E+3	1.88054769E-7	8.79450000E+0	5.66332668E+1	0.00000000E+0
1.19582607E+1	1.44309000E-6	2.71590685E+0	6.71082100E-2	1.10694320E+3	1.71886872E+3	1.87942691E-7	8.79440000E+0	5.69427487E+1	0.00000000E+0
1.19582607E+1	1.44123000E-6	2.71569741E+0	6.71226800E-2	1.10925167E+3	1.71923934E+3	1.87868028E-7	8.79450000E+0	5.72460370E+1	0.00000000E+0
1.19582607E+1	1.43937000E-6	2.71548797E+0	6.71392300E-2	1.11156299E+3	1.71966325E+3	1.87793409E-7	8.79440000E+0	5.75393851E+1	0.00000000E+0
1.19582607E+1	1.43797000E-6	2.71538325E+0	6.71546800E-2	1.11387649E+3	1.72005897E+3	1.87756117E-7	8.79450000E+0	5.78041696E+1	0.00000000E+0
1.19582607E+1	1.43657000E-6	2.71517381E+0	6.71682700E-2	1.11617588E+3	1.72040706E+3	1.87681565E-7	8.79450000E+0	5.81915761E+1	0.00000000E+0
1.19582607E+1	1.43541000E-6	2.71485965E+0	6.71866200E-2	1.11847210E+3	1.72087706E+3	1.87569820E-7	8.79450000E+0	5.85257879E+1	0.00000000E+0
1.19582607E+1	1.43448000E-6	2.71444077E+0	6.72044000E-2	1.12077488E+3	1.72133247E+3	1.87420982E-7	8.79450000E+0	5.87600026E+1	0.00000000E+0
1.19582607E+1	1.43355000E-6	2.71412661E+0	6.72265700E-2	1.12308757E+3	1.72190032E+3	1.87309470E-7	8.79450000E+0	5.89998033E+1	0.00000000E+0
1.19582607E+1	1.43308000E-6	2.71349829E+0	6.72471200E-2	1.12539232E+3	1.72242667E+3	1.87086745E-7	8.79450000E+0	5.92394419E+1	0.00000000E+0
1.19582607E+1	1.43238000E-6	2.71307942E+0	6.72672200E-2	1.12768703E+3	1.72294150E+3	1.86938482E-7	8.79450000E+0	5.94887418E+1	0.00000000E+0
1.19582607E+1	1.43192000E-6	2.71276526E+0	6.72836700E-2	1.12998989E+3	1.72336284E+3	1.86827400E-7	8.79450000E+0	5.97037154E+1	0.00000000E+0
1.19582607E+1	1.43192000E-6	2.71255582E+0	6.73010800E-2	1.13229147E+3	1.72380877E+3	1.86753400E-7	8.79450000E+0	6.00037981E+1	0.00000000E+0
1.19582607E+1	1.43145000E-6	2.71224166E+0	6.73187000E-2	1.13458830E+3	1.72426008E+3	1.86642484E-7	8.79450000E+0	6.01305557E+1	0.00000000E+0
1.19582607E+1	1.43098000E-6	2.71182278E+0	6.73393300E-2	1.13690837E+3	1.72478848E+3	1.86494748E-7	8.79450000E+0	6.03624291E+1	0.00000000E+0
1.19582607E+1	1.43029000E-6	2.71140390E+0	6.73626400E-2	1.13921204E+3	1.72538553E+3	1.86347188E-7	8.79440000E+0	6.07184143E+1	0.00000000E+0
1.19582607E+1	1.42982000E-6	2.71088030E+0	6.73832600E-2	1.14150963E+3	1.72591368E+3	1.86162984E-7	8.79450000E+0	6.09913884E+1	0.00000000E+0
1.19582607E+1	1.42889000E-6	2.71035670E+0	6.74014700E-2	1.14379705E+3	1.72638010E+3	1.85979053E-7	8.79440000E+0	6.12944148E+1	0.00000000E+0
1.19582607E+1	1.42772000E-6	2.70983310E+0	6.74181100E-2	1.14609710E+3	1.72680631E+3	1.85795394E-7	8.79440000E+0	6.15796871E+1	0.00000000E+0
1.19582607E+1	1.42679000E-6	2.70920478E+0	6.74363700E-2	1.14839392E+3	1.72727401E+3	1.85575363E-7	8.79450000E+0	6.18683606E+1	0.00000000E+0
1.19582607E+1	1.42540000E-6	2.70868119E+0	6.74574700E-2	1.15071030E+3	1.72781445E+3	1.85392302E-7	8.79450000E+0	6.24110946E+1	0.00000000E+0
1.19582607E+1	1.42400000E-6	2.70815759E+0	6.74801600E-2	1.15300702E+3	1.72839562E+3	1.85209512E-7	8.79440000E+0	6.25967416E+1	0.00000000E+0
1.19582607E+1	1.42237000E-6	2.70773871E+0	6.75027400E-2	1.15530360E+3	1.72897397E+3	1.85063474E-7	8.79450000E+0	6.27771978E+1	0.00000000E+0
1.19582607E+1	1.42074000E-6	2.70721511E+0	6.75205700E-2	1.15760843E+3	1.72943066E+3	1.84881170E-7	8.79450000E+0	6.30423576E+1	0.00000000E+0
1.19582607E+1	1.41934000E-6	2.70721511E+0	6.75384500E-2	1.15990428E+3	1.72988862E+3	1.84881170E-7	8.79440000E+0	6.32365377E+1	0.00000000E+0
1.19582607E+1	1.41771000E-6	2.70711039E+0	6.75564700E-2	1.16220256E+3	1.73035018E+3	1.84844741E-7	8.79450000E+0	6.34953409E+1	0.00000000E+0
1.19582607E+1	1.41608000E-6	2.70711039E+0	6.75750700E-2	1.16451853E+3	1.73082659E+3	1.84844741E-7	8.79450000E+0	6.37607350E+1	0.00000000E+0
1.19582607E+1	1.41469000E-6	2.70700567E+0	6.75928900E-2	1.16681034E+3	1.73128302E+3	1.84808323E-7	8.79440000E+0	6.40017006E+1	0.00000000E+0
1.19582607E+1	1.41282000E-6	2.70700567E+0	6.76086200E-2	1.16912108E+3	1.73168591E+3	1.84808323E-7	8.79450000E+0	6.40994453E+1	0.00000000E+0
1.19582607E+1	1.41119000E-6	2.70690095E+0	6.76237300E-2	1.17141341E+3	1.73207293E+3	1.84771916E-7	8.79450000E+0	6.43041630E+1	0.00000000E+0
1.19582607E+1	1.40910000E-6	2.70679623E+0	6.76298400E-2	1.17372148E+3	1.73222943E+3	1.84735520E-7	8.79450000E+0	6.45185361E+1	0.00000000E+0
1.19582607E+1	1.40654000E-6	2.70679623E+0	6.76345700E-2	1.17602124E+3	1.73235058E+3	1.84735520E-7	8.79450000E+0	6.49011881E+1	0.00000000E+0
1.19582607E+1	1.40444000E-6	2.70669151E+0	6.76439000E-2	1.17832817E+3	1.73258955E+3	1.84699135E-7	8.79450000E+0	6.51455639E+1	0.00000000E+0
1.19582607E+1	1.40258000E-6	2.70637735E+0	6.76544500E-2	1.18063009E+3	1.73285978E+3	1.84590043E-7	8.79450000E+0	6.53615325E+1	0.00000000E+0
1.19582607E+1	1.40072000E-6	2.70627263E+0	6.76643300E-2	1.18293521E+3	1.73311284E+3	1.84553700E-7	8.79450000E+0	6.55846160E+1	0.00000000E+0
1.19582607E+1	1.39955000E-6	2.70585375E+0	6.76743700E-2	1.18523698E+3	1.73336999E+3	1.84408437E-7	8.79450000E+0	6.60670078E+1	0.00000000E+0
1.19582607E+1	1.39839000E-6	2.70543487E+0	6.76844100E-2	1.18752730E+3	1.73362715E+3	1.84263346E-7	8.79450000E+0	6.62647167E+1	0.00000000E+0
1.19582607E+1	1.39699000E-6	2.70491127E+0	6.76938100E-2	1.18984164E+3	1.73386792E+3	1.84082222E-7	8.79450000E+0	6.63937512E+1	0.00000000E+0
1.19582607E+1	1.39559000E-6	2.70438768E+0	6.77035600E-2	1.19214325E+3	1.73411765E+3	1.83901366E-7	8.79450000E+0	6.65849729E+1	0.00000000E+0
1.19582607E+1	1.39443000E-6	2.70386408E+0	6.77154800E-2	1.19443609E+3	1.73442296E+3	1.83720775E-7	8.79450000E+0	6.67888360E+1	0.00000000E+0
1.19582607E+1	1.39350000E-6	2.70344520E+0	6.77272100E-2	1.19674777E+3	1.73472341E+3	1.83576495E-7	8.79440000E+0	6.68686750E+1	0.00000000E+0
1.19582607E+1	1.39257000E-6	2.70302632E+0	6.77379400E-2	1.19904610E+3	1.73499824E+3	1.83432384E-7	8.79440000E+0	6.71052505E+1	0.00000000E+0
1.19582607E+1	1.39187000E-6	2.70250272E+0	6.77498700E-2	1.20135483E+3	1.73530381E+3	1.83252484E-7	8.79450000E+0	6.71102906E+1	0.00000000E+0
1.19582607E+1	1.39094000E-6	2.70176968E+0	6.77582800E-2	1.20366909E+3	1.73551921E+3	1.83001068E-7	8.79450000E+0	6.72944589E+1	0.00000000E+0
1.19582607E+1	1.39024000E-6	2.70124608E+0	6.77684500E-2	1.20597905E+3	1.73577970E+3	1.82821802E-7	8.79440000E+0	6.76578421E+1	0.00000000E+0
1.19582607E+1	1.38931000E-6	2.70051305E+0	6.77798700E-2	1.20828667E+3	1.73607221E+3	1.82571271E-7	8.79450000E+0	6.78953038E+1	0.00000000E+0
1.19582607E+1	1.38838000E-6	2.69998945E+0	6.77923300E-2	1.21060402E+3	1.73639135E+3	1.82392636E-7	8.79440000E+0	6.80733020E+1	0.00000000E+0
1.19582607E+1	1.38791000E-6	2.69978001E+0	6.78038600E-2	1.21290017E+3	1.73668667E+3	1.82321256E-7	8.79440000E+0	6.82930972E+1	0.00000000E+0
1.19582607E+1	1.38721000E-6	2.69967529E+0	6.78171600E-2	1.21521043E+3	1.73702733E+3	1.82285581E-7	8.79450000E+0	6.84504721E+1	0.00000000E+0
1.19582607E+1	1.38698000E-6	2.69978001E+0	6.78313500E-2	1.21750780E+3	1.73739078E+3	1.82321256E-7	8.79440000E+0	6.91279754E+1	0.00000000E+0
1.19582607E+1	1.38675000E-6	2.69967529E+0	6.78471300E-2	1.21980371E+3	1.73779496E+3	1.82285581E-7	8.79450000E+0	6.91271792E+1	0.00000000E+0
1.19582607E+1	1.38675000E-6	2.69967529E+0	6.78649300E-2	1.22210043E+3	1.73825088E+3	1.82285581E-7	8.79450000E+0	6.92850209E+1	0.00000000E+0
1.19582607E+1	1.38698000E-6	2.69978001E+0	6.78800400E-2	1.22440326E+3	1.73863790E+3	1.82321256E-7	8.79440000E+0	6.94236173E+1	0.00000000E+0
1.19582607E+1	1.38698000E-6	2.69978001E+0	6.78990900E-2	1.22671920E+3	1.73912584E+3	1.82321256E-7	8.79450000E+0	6.96395590E+1	0.00000000E+0
1.19582607E+1	1.38675000E-6	2.69978001E+0	6.79156400E-2	1.22903564E+3	1.73954974E+3	1.82321256E-7	8.79440000E+0	6.97779594E+1	0.00000000E+0
1.19582607E+1	1.38605000E-6	2.69946585E+0	6.79331700E-2	1.23134284E+3	1.73999874E+3	1.82214263E-7	8.79440000E+0	6.99671472E+1	0.00000000E+0
1.19582607E+1	1.38535000E-6	2.69925641E+0	6.79473600E-2	1.23364389E+3	1.74036219E+3	1.82142987E-7	8.79450000E+0	6.99652921E+1	0.00000000E+0
1.19582607E+1	1.38442000E-6	2.69894225E+0	6.79603100E-2	1.23594418E+3	1.74069389E+3	1.82036152E-7	8.79450000E+0	7.02334728E+1	0.00000000E+0
1.19582607E+1	1.38325000E-6	2.69852337E+0	6.79728000E-2	1.23824503E+3	1.74101380E+3	1.81893851E-7	8.79450000E+0	7.05693693E+1	0.00000000E+0
1.19582607E+1	1.38209000E-6	2.69810449E+0	6.79827000E-2	1.24054990E+3	1.74126737E+3	1.81751716E-7	8.79440000E+0	7.07739287E+1	0.00000000E+0
1.19582607E+1	1.38069000E-6	2.69758089E+0	6.79948700E-2	1.24285909E+3	1.74157909E+3	1.81574282E-7	8.79440000E+0	7.09938059E+1	0.00000000E+0
1.19582607E+1	1.37953000E-6	2.69705729E+0	6.80060300E-2	1.24515734E+3	1.74186493E+3	1.81397108E-7	8.79450000E+0	7.12297101E+1	0.00000000E+0
1.19582607E+1	1.37813000E-6	2.69632425E+0	6.80175000E-2	1.24745787E+3	1.74215872E+3	1.81149500E-7	8.79450000E+0	7.14178249E+1	0.00000000E+0
1.19582607E+1	1.37720000E-6	2.69559122E+0	6.80284300E-2	1.24976021E+3	1.74243867E+3	1.80902398E-7	8.79440000E+0	7.18947406E+1	0.00000000E+0
1.19582607E+1	1.37627000E-6	2.69496290E+0	6.80393300E-2	1.25205720E+3	1.74271786E+3	1.80690998E-7	8.79440000E+0	7.18974737E+1	0.00000000E+0
1.19582607E+1	1.37604000E-6	2.69422986E+0	6.80498800E-2	1.25437565E+3	1.74298808E+3	1.80444834E-7	8.79440000E+0	7.21652446E+1	0.00000000E+0
1.19582607E+1	1.37604000E-6	2.69360154E+0	6.80617800E-2	1.25668106E+3	1.74329288E+3	1.80234235E-7	8.79440000E+0	7.23503861E+1	0.00000000E+0
1.19582607E+1	1.37604000E-6	2.69328738E+0	6.80717500E-2	1.25896956E+3	1.74354824E+3	1.80129075E-7	8.79440000E+0	7.24924927E+1	0.00000000E+0
1.19582607E+1	1.37627000E-6	2.69297322E+0	6.80816500E-2	1.26127222E+3	1.74380182E+3	1.80024006E-7	8.79450000E+0	7.26919921E+1	0.00000000E+0
1.19582607E+1	1.37673000E-6	2.69286850E+0	6.80939900E-2	1.26357643E+3	1.74411789E+3	1.79989003E-7	8.79440000E+0	7.28621031E+1	0.00000000E+0
1.19582607E+1	1.37720000E-6	2.69297322E+0	6.81053000E-2	1.26587728E+3	1.74440757E+3	1.80024006E-7	8.79450000E+0	7.30431704E+1	0.00000000E+0
1.19582607E+1	1.37743000E-6	2.69328738E+0	6.81181100E-2	1.26818468E+3	1.74473568E+3	1.80129075E-7	8.79440000E+0	7.30481676E+1	0.00000000E+0
1.19582607E+1	1.37743000E-6	2.69381098E+0	6.81309800E-2	1.27048499E+3	1.74506532E+3	1.80304394E-7	8.79440000E+0	7.33189520E+1	0.00000000E+0
1.19582607E+1	1.37720000E-6	2.69464874E+0	6.81421700E-2	1.27278297E+3	1.74535194E+3	1.80585437E-7	8.79440000E+0	7.35328537E+1	0.00000000E+0
1.19582607E+1	1.37650000E-6	2.69548650E+0	6.81551000E-2	1.27508659E+3	1.74568312E+3	1.80867139E-7	8.79440000E+0	7.37674244E+1	0.00000000E+0
1.19582607E+1	1.37557000E-6	2.69642897E+0	6.81683900E-2	1.27738936E+3	1.74602352E+3	1.81184841E-7	8.79450000E+0	7.38790714E+1	0.00000000E+0
1.19582607E+1	1.37464000E-6	2.69726673E+0	6.81790000E-2	1.27968266E+3	1.74629528E+3	1.81467947E-7	8.79450000E+0	7.41290362E+1	0.00000000E+0
1.19582607E+1	1.37348000E-6	2.69810449E+0	6.81899300E-2	1.28200315E+3	1.74657523E+3	1.81751716E-7	8.79440000E+0	7.43417988E+1	0.00000000E+0
1.19582607E+1	1.37254000E-6	2.69894225E+0	6.82026300E-2	1.28431399E+3	1.74690052E+3	1.82036152E-7	8.79440000E+0	7.45959841E+1	0.00000000E+0
1.19582607E+1	1.37185000E-6	2.69998945E+0	6.82150900E-2	1.28662659E+3	1.74721967E+3	1.82392636E-7	8.79450000E+0	7.48004508E+1	0.00000000E+0
1.19582607E+1	1.37115000E-6	2.70093192E+0	6.82260600E-2	1.28892626E+3	1.74750065E+3	1.82714368E-7	8.79440000E+0	7.49829426E+1	0.00000000E+0
1.19582607E+1	1.37068000E-6	2.70166496E+0	6.82373900E-2	1.29122641E+3	1.74779085E+3	1.82965193E-7	8.79440000E+0	7.49903848E+1	0.00000000E+0
1.19582607E+1	1.37022000E-6	2.70218856E+0	6.82470600E-2	1.29352663E+3	1.74803853E+3	1.83144671E-7	8.79440000E+0	7.52997696E+1	0.00000000E+0
1.19582607E+1	1.36975000E-6	2.70229328E+0	6.82563100E-2	1.29583068E+3	1.74827545E+3	1.83180598E-7	8.79440000E+0	7.54627362E+1	0.00000000E+0
1.19582607E+1	1.36905000E-6	2.70208384E+0	6.82670300E-2	1.29813871E+3	1.74855003E+3	1.83108754E-7	8.79440000E+0	7.56420787E+1	0.00000000E+0
